,Document_ID,Token_ID,Token_Name,Count_for_Doc,TF_IDF_for_Doc,Token_Freq_per_Docs,IDF_for_Token
19449,1,9449,type study,5,0.002857368,0.001290656,1.559615788
19451,1,9451,type type,1,0.000489709,0.000258131,1.336472237
19452,1,9452,typically,1,0.000422903,0.000258131,1.15415068
19453,1,9453,tzoulaki,1,0.000676886,0.000258131,1.84729786
19457,1,9457,uk united,5,0.00338443,0.001290656,1.84729786
19458,1,9458,ukpds,1,0.000571474,0.000258131,1.559615788
19459,1,9459,ulcer,10,0.005714736,0.002581311,1.559615788
19465,1,9465,unable,4,0.001958838,0.001032525,1.336472237
19467,1,9467,unadjusted,7,0.004738202,0.001806918,1.84729786
19468,1,9468,unadjusted rrs,5,0.004127281,0.001290656,2.252762968
19469,1,9469,uncertain,2,0.001142947,0.000516262,1.559615788
19471,1,9471,unchanged,3,0.001714421,0.000774393,1.559615788
19472,1,9472,unclear diagnostic,4,0.002707544,0.001032525,1.84729786
19473,1,9473,unclear value,7,0.005778194,0.001806918,2.252762968
19474,1,9474,underestimate,1,0.000571474,0.000258131,1.559615788
19478,1,9478,underprediction,8,0.005415088,0.002065049,1.84729786
19480,1,9480,understanding,1,0.000422903,0.000258131,1.15415068
19483,1,9483,undetected,6,0.004061316,0.001548787,1.84729786
19489,1,9489,unhealthy,1,0.000571474,0.000258131,1.559615788
19490,1,9490,unique,3,0.001714421,0.000774393,1.559615788
19492,1,9492,unit,2,0.000845807,0.000516262,1.15415068
19493,1,9493,united kingdom,9,0.00380613,0.00232318,1.15415068
19501,1,9501,unknown,31,0.015180994,0.008002065,1.336472237
19502,1,9502,unknown type,27,0.02228732,0.006969541,2.252762968
19503,1,9503,unrecognized,3,0.001714421,0.000774393,1.559615788
19504,1,9504,unspecified,6,0.004952738,0.001548787,2.252762968
19505,1,9505,unstable,17,0.008325061,0.004388229,1.336472237
19506,1,9506,unstable angina,10,0.005714736,0.002581311,1.559615788
19507,1,9507,untreated,1,0.000489709,0.000258131,1.336472237
19509,1,9509,update report,1,0.000571474,0.000258131,1.559615788
19510,1,9510,updated,12,0.00507484,0.003097574,1.15415068
19516,1,9516,upper limit,1,0.000489709,0.000258131,1.336472237
19517,1,9517,uptake,1,0.000571474,0.000258131,1.559615788
19523,1,9523,use aspirin,6,0.003428842,0.001548787,1.559615788
19524,1,9524,use cardiovascular,1,0.000571474,0.000258131,1.559615788
19527,1,9527,use lipid,1,0.000489709,0.000258131,1.336472237
19530,1,9530,use patient,6,0.003428842,0.001548787,1.559615788
19531,1,9531,use primary,4,0.002285895,0.001032525,1.559615788
19532,1,9532,use statin,1,0.000489709,0.000258131,1.336472237
19533,1,9533,use summary,9,0.007429107,0.00232318,2.252762968
19536,1,9536,used mg,6,0.004952738,0.001548787,2.252762968
19540,1,9540,used risk,1,0.000676886,0.000258131,1.84729786
19542,1,9542,user,4,0.001958838,0.001032525,1.336472237
19544,1,9544,using dos,5,0.004127281,0.001290656,2.252762968
19550,1,9550,using peto,7,0.005778194,0.001806918,2.252762968
19555,1,9555,uspstf,50,0.028573682,0.012906557,1.559615788
19556,1,9556,uspstf concluded,3,0.002030658,0.000774393,1.84729786
19557,1,9557,uspstf involvement,3,0.001714421,0.000774393,1.559615788
19558,1,9558,uspstf method,1,0.000676886,0.000258131,1.84729786
19559,1,9559,uspstf recommendation,7,0.004000316,0.001806918,1.559615788
19562,1,9562,usual,2,0.000845807,0.000516262,1.15415068
19575,1,9575,valid,4,0.002285895,0.001032525,1.559615788
19576,1,9576,valid reliable,1,0.000571474,0.000258131,1.559615788
19577,1,9577,validated,21,0.010283899,0.005420754,1.336472237
19578,1,9578,validation,46,0.019453553,0.011874032,1.15415068
19579,1,9579,validation cohort,22,0.014891491,0.005678885,1.84729786
19580,1,9580,validation data,4,0.002707544,0.001032525,1.84729786
19581,1,9581,validation study,2,0.001353772,0.000516262,1.84729786
19582,1,9582,validity,1,0.000571474,0.000258131,1.559615788
19583,1,9583,value,58,0.024528393,0.014971606,1.15415068
19589,1,9589,value interaction,41,0.027752325,0.010583376,1.84729786
19592,1,9592,value nr,5,0.004127281,0.001290656,2.252762968
19594,1,9594,value reported,5,0.00338443,0.001290656,1.84729786
19604,1,9604,variability,2,0.000845807,0.000516262,1.15415068
19618,1,9618,variably,9,0.007429107,0.00232318,2.252762968
19621,1,9621,variation,6,0.00253742,0.001548787,1.15415068
19622,1,9622,varied,8,0.003383227,0.002065049,1.15415068
19623,1,9623,varied widely,2,0.001142947,0.000516262,1.559615788
19625,1,9625,variety,1,0.000489709,0.000258131,1.336472237
19626,1,9626,various,6,0.00253742,0.001548787,1.15415068
19628,1,9628,vary dose,8,0.00660365,0.002065049,2.252762968
19629,1,9629,vary priori,8,0.00660365,0.002065049,2.252762968
19631,1,9631,varying,5,0.002448547,0.001290656,1.336472237
19632,1,9632,vasan,1,0.000571474,0.000258131,1.559615788
19637,1,9637,vascular cause,5,0.004127281,0.001290656,2.252762968
19640,1,9640,vascular death,1,0.000676886,0.000258131,1.84729786
19642,1,9642,vascular event,16,0.006766453,0.004130098,1.15415068
19656,1,9656,venous,3,0.001469128,0.000774393,1.336472237
19658,1,9658,ventricular,1,0.000422903,0.000258131,1.15415068
19660,1,9660,ventricular hypertrophy,1,0.000489709,0.000258131,1.336472237
19661,1,9661,version,3,0.00126871,0.000774393,1.15415068
19663,1,9663,versus placebo,3,0.00126871,0.000774393,1.15415068
19664,1,9664,vessel,2,0.000845807,0.000516262,1.15415068
19666,1,9666,vi,1,0.000422903,0.000258131,1.15415068
19683,1,9683,vii,4,0.001958838,0.001032525,1.336472237
19684,1,9684,viii,1,0.000489709,0.000258131,1.336472237
19689,1,9689,vision,6,0.003428842,0.001548787,1.559615788
19690,1,9690,vision loss,6,0.004061316,0.001548787,1.84729786
19691,1,9691,visit,3,0.00126871,0.000774393,1.15415068
19692,1,9692,visual,3,0.001714421,0.000774393,1.559615788
19693,1,9693,vital,1,0.000489709,0.000258131,1.336472237
19694,1,9694,vitamin beta,11,0.007445746,0.002839442,1.84729786
19699,1,9699,vl,1,0.000571474,0.000258131,1.559615788
19709,1,9709,vulnerable,1,0.000571474,0.000258131,1.559615788
19712,1,9712,wa associated,2,0.000845807,0.000516262,1.15415068
19713,1,9713,wa available,1,0.000571474,0.000258131,1.559615788
19714,1,9714,wa based,1,0.000571474,0.000258131,1.559615788
19715,1,9715,wa calculated,1,0.000489709,0.000258131,1.336472237
19716,1,9716,wa ci,1,0.000489709,0.000258131,1.336472237
19717,1,9717,wa conducted,6,0.002938257,0.001548787,1.336472237
19719,1,9719,wa defined,5,0.002857368,0.001290656,1.559615788
19720,1,9720,wa derived,2,0.001353772,0.000516262,1.84729786
19723,1,9723,wa evidence,2,0.001142947,0.000516262,1.559615788
19724,1,9724,wa good,2,0.001142947,0.000516262,1.559615788
19725,1,9725,wa higher,1,0.000422903,0.000258131,1.15415068
19727,1,9727,wa longer,4,0.001958838,0.001032525,1.336472237
19730,1,9730,wa measured,1,0.000571474,0.000258131,1.559615788
19736,1,9736,wa performed,7,0.004000316,0.001806918,1.559615788
19737,1,9737,wa posted,2,0.001142947,0.000516262,1.559615788
19738,1,9738,wa published,2,0.000979419,0.000516262,1.336472237
19740,1,9740,wa relatively,2,0.001142947,0.000516262,1.559615788
19741,1,9741,wa reported,12,0.005876514,0.003097574,1.336472237
19742,1,9742,wa seen,4,0.002707544,0.001032525,1.84729786
19744,1,9744,wa similar,2,0.000979419,0.000516262,1.336472237
19745,1,9745,wa statistically,5,0.00338443,0.001290656,1.84729786
19746,1,9746,wa taking,5,0.00338443,0.001290656,1.84729786
19747,1,9747,wa used,1,0.000422903,0.000258131,1.15415068
19748,1,9748,wa year,2,0.000979419,0.000516262,1.336472237
19752,1,9752,wall,5,0.002857368,0.001290656,1.559615788
19753,1,9753,wall myocardial,4,0.003301825,0.001032525,2.252762968
19759,1,9759,warfarin,7,0.004738202,0.001806918,1.84729786
19765,1,9765,weak,2,0.001353772,0.000516262,1.84729786
19766,1,9766,web,2,0.000979419,0.000516262,1.336472237
19768,1,9768,week,4,0.001691613,0.001032525,1.15415068
19770,1,9770,week ovid,1,0.000676886,0.000258131,1.84729786
19772,1,9772,weekly,1,0.000489709,0.000258131,1.336472237
19777,1,9777,weight loss,1,0.000489709,0.000258131,1.336472237
19779,1,9779,weighted,1,0.000571474,0.000258131,1.559615788
19786,1,9786,wg,1,0.000489709,0.000258131,1.336472237
19793,1,9793,white asian,1,0.000571474,0.000258131,1.559615788
19794,1,9794,white black,3,0.001714421,0.000774393,1.559615788
19796,1,9796,white men,12,0.009905476,0.003097574,2.252762968
19798,1,9798,white nr,5,0.004127281,0.001290656,2.252762968
19799,1,9799,white woman,12,0.009905476,0.003097574,2.252762968
19801,1,9801,whitlock,4,0.002285895,0.001032525,1.559615788
19802,1,9802,whitlock ep,2,0.001142947,0.000516262,1.559615788
19803,1,9803,whs,123,0.083256974,0.031750129,1.84729786
19804,1,9804,whs jpad,11,0.009080019,0.002839442,2.252762968
19806,1,9806,whs reported,11,0.009080019,0.002839442,2.252762968
19807,1,9807,whs ridker,11,0.009080019,0.002839442,2.252762968
19808,1,9808,whs showed,12,0.009905476,0.003097574,2.252762968
19810,1,9810,whs woman,22,0.014891491,0.005678885,1.84729786
19813,1,9813,wide,11,0.004651937,0.002839442,1.15415068
19814,1,9814,wide ci,5,0.004127281,0.001290656,2.252762968
19815,1,9815,wide range,2,0.001142947,0.000516262,1.559615788
19816,1,9816,widely,4,0.001691613,0.001032525,1.15415068
19822,1,9822,wilson,14,0.005920647,0.003613836,1.15415068
19823,1,9823,wilson framingham,3,0.002030658,0.000774393,1.84729786
19824,1,9824,wilson model,1,0.000676886,0.000258131,1.84729786
19825,1,9825,wilson pw,3,0.002030658,0.000774393,1.84729786
19826,1,9826,withdrawal,4,0.002285895,0.001032525,1.559615788
19831,1,9831,wkly,2,0.001142947,0.000516262,1.559615788
19832,1,9832,wkly rep,2,0.001142947,0.000516262,1.559615788
19835,1,9835,wolf,5,0.002857368,0.001290656,1.559615788
19836,1,9836,wolf pa,2,0.001142947,0.000516262,1.559615788
19837,1,9837,woman african,9,0.007429107,0.00232318,2.252762968
19838,1,9838,woman age,26,0.014858315,0.006711409,1.559615788
19839,1,9839,woman aspirin,5,0.004127281,0.001290656,2.252762968
19841,1,9841,woman diabetes,9,0.007429107,0.00232318,2.252762968
19844,1,9844,woman event,15,0.01015329,0.003871967,1.84729786
19845,1,9845,woman framingham,1,0.000676886,0.000258131,1.84729786
19846,1,9846,woman health,29,0.016572736,0.007485803,1.559615788
19847,1,9847,woman incident,8,0.00660365,0.002065049,2.252762968
19850,1,9850,woman likely,1,0.000571474,0.000258131,1.559615788
19851,1,9851,woman mean,6,0.004061316,0.001548787,1.84729786
19852,1,9852,woman men,3,0.00126871,0.000774393,1.15415068
19854,1,9854,woman race,5,0.00338443,0.001290656,1.84729786
19855,1,9855,woman risk,6,0.004061316,0.001548787,1.84729786
19856,1,9856,woman smoking,6,0.004952738,0.001548787,2.252762968
19858,1,9858,woman trial,6,0.004061316,0.001548787,1.84729786
19859,1,9859,woman wa,1,0.000676886,0.000258131,1.84729786
19860,1,9860,woman white,9,0.006091974,0.00232318,1.84729786
19862,1,9862,woman year,7,0.003427966,0.001806918,1.336472237
19865,1,9865,woodward,1,0.000489709,0.000258131,1.336472237
19866,1,9866,word,2,0.000845807,0.000516262,1.15415068
19867,1,9867,worked,2,0.000979419,0.000516262,1.336472237
19870,1,9870,world,5,0.002114517,0.001290656,1.15415068
19871,1,9871,world health,4,0.001691613,0.001032525,1.15415068
19888,1,9888,ww,1,0.000571474,0.000258131,1.559615788
19894,1,9894,year aaa,1,0.000676886,0.000258131,1.84729786
19896,1,9896,year age,10,0.004229033,0.002581311,1.15415068
19897,1,9897,year aspirin,6,0.004952738,0.001548787,2.252762968
19898,1,9898,year assuming,3,0.002030658,0.000774393,1.84729786
19900,1,9900,year cardiovascular,10,0.005714736,0.002581311,1.559615788
19903,1,9903,year chd,5,0.00338443,0.001290656,1.84729786
19904,1,9904,year compared,1,0.000489709,0.000258131,1.336472237
19905,1,9905,year cvd,18,0.010286526,0.00464636,1.559615788
19906,1,9906,year event,4,0.002707544,0.001032525,1.84729786
19907,1,9907,year exposure,2,0.001142947,0.000516262,1.559615788
19908,1,9908,year following,2,0.001142947,0.000516262,1.559615788
19909,1,9909,year followup,4,0.001958838,0.001032525,1.336472237
19910,1,9910,year group,1,0.000571474,0.000258131,1.559615788
19911,1,9911,year history,1,0.000571474,0.000258131,1.559615788
19913,1,9913,year ig,5,0.002857368,0.001290656,1.559615788
19914,1,9914,year intervention,1,0.000676886,0.000258131,1.84729786
19917,1,9917,year life,3,0.001714421,0.000774393,1.559615788
19919,1,9919,year male,5,0.002857368,0.001290656,1.559615788
19920,1,9920,year mean,3,0.001714421,0.000774393,1.559615788
19921,1,9921,year men,13,0.006366223,0.003355705,1.336472237
19924,1,9924,year moderate,2,0.001353772,0.000516262,1.84729786
19926,1,9926,year na,10,0.008254563,0.002581311,2.252762968
19927,1,9927,year old,4,0.001691613,0.001032525,1.15415068
19928,1,9928,year older,26,0.012732447,0.006711409,1.336472237
19929,1,9929,year participant,1,0.000571474,0.000258131,1.559615788
19930,1,9930,year patient,4,0.001958838,0.001032525,1.336472237
19931,1,9931,year percent,2,0.001142947,0.000516262,1.559615788
19933,1,9933,year post,4,0.002707544,0.001032525,1.84729786
19934,1,9934,year priori,11,0.009080019,0.002839442,2.252762968
19937,1,9937,year recruitment,6,0.004061316,0.001548787,1.84729786
19938,1,9938,year respectively,3,0.001714421,0.000774393,1.559615788
19939,1,9939,year risk,22,0.010773609,0.005678885,1.336472237
19940,1,9940,year rr,6,0.004061316,0.001548787,1.84729786
19941,1,9941,year specification,22,0.018160038,0.005678885,2.252762968
19944,1,9944,year trial,28,0.016001262,0.007227672,1.559615788
19946,1,9946,year use,5,0.00338443,0.001290656,1.84729786
19947,1,9947,year wa,1,0.000571474,0.000258131,1.559615788
19948,1,9948,year whs,5,0.004127281,0.001290656,2.252762968
19949,1,9949,year woman,4,0.001958838,0.001032525,1.336472237
19950,1,9950,year year,49,0.020722263,0.012648425,1.15415068
19951,1,9951,year younger,6,0.004952738,0.001548787,2.252762968
19952,1,9952,yearsǁ,5,0.004127281,0.001290656,2.252762968
19953,1,9953,yearsǁ na,5,0.004127281,0.001290656,2.252762968
19963,1,9963,yes,3,0.001714421,0.000774393,1.559615788
19968,1,9968,yielded,7,0.003427966,0.001806918,1.336472237
19969,1,9969,yielded similar,4,0.002707544,0.001032525,1.84729786
19970,1,9970,york,3,0.001714421,0.000774393,1.559615788
19977,1,9977,younger,21,0.00888097,0.005420754,1.15415068
19978,1,9978,younger age,11,0.005386804,0.002839442,1.336472237
19979,1,9979,younger year,4,0.001958838,0.001032525,1.336472237
19984,1,9984,yr,4,0.001958838,0.001032525,1.336472237
19985,1,9985,yr current,1,0.000571474,0.000258131,1.559615788
19989,1,9989,yusuf,2,0.000845807,0.000516262,1.15415068
19990,1,9990,zanchetti,10,0.00676886,0.002581311,1.84729786
19991,1,9991,zealand,4,0.001691613,0.001032525,1.15415068
19992,1,9992,zero,1,0.000571474,0.000258131,1.559615788
19995,1,9995,zinc,1,0.000571474,0.000258131,1.559615788
20000,2,0,aa,4,0.00447215,0.001421969,1.15415068
20011,2,11,ab,5,0.005590187,0.001777462,1.15415068
20071,2,71,ability,2,0.002236075,0.000710985,1.15415068
20073,2,73,able,2,0.002236075,0.000710985,1.15415068
20077,2,77,abnormality,9,0.010062337,0.003199431,1.15415068
20081,2,81,absolute,21,0.027187737,0.007465339,1.336472237
20082,2,82,absolute incidence,4,0.008729097,0.001421969,2.252762968
20083,2,83,absolute number,1,0.001510816,0.000355492,1.559615788
20084,2,84,absolute risk,8,0.010357233,0.002843939,1.336472237
20088,2,88,abstract,1,0.001294654,0.000355492,1.336472237
20091,2,91,ac,20,0.022360748,0.007109847,1.15415068
20092,2,92,ac tivity,4,0.008729097,0.001421969,2.252762968
20096,2,96,acc,4,0.00447215,0.001421969,1.15415068
20097,2,97,acc aha,1,0.001118037,0.000355492,1.15415068
20098,2,98,acc guideline,1,0.001789496,0.000355492,1.84729786
20099,2,99,accelerate,1,0.001510816,0.000355492,1.559615788
20100,2,100,accelerated,6,0.010736977,0.002132954,1.84729786
20104,2,104,accepted,1,0.001118037,0.000355492,1.15415068
20105,2,105,access,2,0.002589308,0.000710985,1.336472237
20107,2,107,accessed,1,0.001510816,0.000355492,1.559615788
20111,2,111,accordance,2,0.003021631,0.000710985,1.559615788
20114,2,114,according population,2,0.003021631,0.000710985,1.559615788
20116,2,116,account,1,0.001118037,0.000355492,1.15415068
20117,2,117,accounted,2,0.003021631,0.000710985,1.559615788
20120,2,120,accurate,1,0.001118037,0.000355492,1.15415068
20136,2,136,acknowledgment,1,0.001294654,0.000355492,1.336472237
20139,2,139,acsm,8,0.017458194,0.002843939,2.252762968
20143,2,143,acting,1,0.001510816,0.000355492,1.559615788
20144,2,144,action,2,0.002236075,0.000710985,1.15415068
20148,2,148,activ,4,0.008729097,0.001421969,2.252762968
20150,2,150,active athlete,6,0.013093645,0.002132954,2.252762968
20151,2,151,active group,6,0.013093645,0.002132954,2.252762968
20152,2,152,active individual,6,0.010736977,0.002132954,1.84729786
20154,2,154,activity associated,3,0.004532447,0.001066477,1.559615788
20156,2,156,activity exercise,2,0.003021631,0.000710985,1.559615788
20157,2,157,activity guideline,3,0.005368488,0.001066477,1.84729786
20159,2,159,activity level,2,0.003578992,0.000710985,1.84729786
20160,2,160,activity metabolism,6,0.010736977,0.002132954,1.84729786
20161,2,161,activity minute,1,0.001789496,0.000355492,1.84729786
20162,2,162,activity physical,1,0.001510816,0.000355492,1.559615788
20163,2,163,activity recommended,1,0.001510816,0.000355492,1.559615788
20164,2,164,activity risk,2,0.003578992,0.000710985,1.84729786
20165,2,165,activity volume,5,0.00894748,0.001777462,1.84729786
20166,2,166,activity week,1,0.001789496,0.000355492,1.84729786
20167,2,167,actual,3,0.003354112,0.001066477,1.15415068
20168,2,168,acute cardiac,13,0.028369565,0.004621401,2.252762968
20169,2,169,acute cardiovascular,41,0.089473244,0.014575187,2.252762968
20170,2,170,acute chronic,1,0.001510816,0.000355492,1.559615788
20171,2,171,acute coronary,12,0.01553585,0.004265908,1.336472237
20173,2,173,acute mi,1,0.001789496,0.000355492,1.84729786
20174,2,174,acute myocardial,7,0.009062579,0.002488446,1.336472237
20175,2,175,acute plaque,4,0.008729097,0.001421969,2.252762968
20177,2,177,acutely,6,0.013093645,0.002132954,2.252762968
20179,2,179,adam,3,0.004532447,0.001066477,1.559615788
20180,2,180,adaptation,8,0.010357233,0.002843939,1.336472237
20181,2,181,adapted,7,0.007826262,0.002488446,1.15415068
20189,2,189,adding,1,0.001294654,0.000355492,1.336472237
20199,2,199,additional study,1,0.001789496,0.000355492,1.84729786
20206,2,206,addressing,1,0.001510816,0.000355492,1.559615788
20222,2,222,adjusted,2,0.002236075,0.000710985,1.15415068
20226,2,226,adjusted risk,1,0.001789496,0.000355492,1.84729786
